 	Auditory	Breast	Cancer	Cardiovascular	Connective tissue	Digestive	Visual	Endocrine	Hematologic	Immune	Inflammatory	Injury	Integumentary	Infectious	Metabolic	Musculoskeletal	Nervous	Nutritional	Otorhinolaryngologic	Poisoning	Psychiatric	Respiratory	Urinary
Aglaomorpha	0.05555555555555555	0.0	0.0	0.0	0.2777777777777778	0.0	0.0	0.05555555555555555	0.0	0.1111111111111111	0.0	0.0	0.05555555555555555	0.0	0.05555555555555555	0.2777777777777778	0.05555555555555555	0.0	0.0	0.0	0.05555555555555555	0.0	0.0
Lindera	0.0	0.0	0.043478260869565216	0.057971014492753624	0.043478260869565216	0.14492753623188406	0.0	0.13043478260869565	0.057971014492753624	0.10144927536231885	0.11594202898550725	0.028985507246376812	0.043478260869565216	0.028985507246376812	0.043478260869565216	0.057971014492753624	0.014492753623188406	0.028985507246376812	0.014492753623188406	0.0	0.014492753623188406	0.028985507246376812	0.0
Afzelia	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.2857142857142857	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spondias	0.0	0.020833333333333332	0.020833333333333332	0.041666666666666664	0.041666666666666664	0.25	0.0	0.14583333333333334	0.020833333333333332	0.0625	0.0625	0.0625	0.0	0.125	0.0625	0.0625	0.020833333333333332	0.0	0.0	0.0	0.0	0.0	0.0
Gleditsia	0.0	0.06722689075630252	0.10084033613445378	0.06722689075630252	0.008403361344537815	0.1092436974789916	0.0	0.07563025210084033	0.04201680672268908	0.1092436974789916	0.07563025210084033	0.0	0.05042016806722689	0.01680672268907563	0.06722689075630252	0.025210084033613446	0.01680672268907563	0.05042016806722689	0.04201680672268908	0.0	0.0	0.06722689075630252	0.008403361344537815
Duhaldea	0.0	0.0	0.13157894736842105	0.02631578947368421	0.02631578947368421	0.15789473684210525	0.0	0.05263157894736842	0.02631578947368421	0.05263157894736842	0.05263157894736842	0.0	0.02631578947368421	0.15789473684210525	0.0	0.02631578947368421	0.0	0.0	0.13157894736842105	0.0	0.0	0.13157894736842105	0.0
Flueggea	0.0	0.07142857142857142	0.07142857142857142	0.0	0.0	0.14285714285714285	0.0	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Delonix	0.0	0.0	0.0	0.041666666666666664	0.125	0.20833333333333334	0.0	0.16666666666666666	0.0	0.125	0.041666666666666664	0.0	0.0	0.041666666666666664	0.125	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cirsium	0.0	0.06666666666666667	0.06666666666666667	0.03333333333333333	0.03333333333333333	0.16666666666666666	0.0	0.13333333333333333	0.13333333333333333	0.03333333333333333	0.06666666666666667	0.03333333333333333	0.03333333333333333	0.0	0.13333333333333333	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.03333333333333333
Barbarea	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.08333333333333333	0.16666666666666666	0.08333333333333333	0.16666666666666666	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Periploca	0.0	0.0	0.10526315789473684	0.0	0.15789473684210525	0.10526315789473684	0.0	0.10526315789473684	0.0	0.21052631578947367	0.0	0.0	0.05263157894736842	0.05263157894736842	0.0	0.15789473684210525	0.0	0.0	0.0	0.0	0.0	0.0	0.05263157894736842
Pulicaria	0.0	0.0	0.0	0.5	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0
Mikania	0.0	0.0	0.07142857142857142	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.07142857142857142	0.14285714285714285	0.14285714285714285	0.35714285714285715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142
Boehmeria	0.0	0.03508771929824561	0.03508771929824561	0.0	0.0	0.17543859649122806	0.0	0.15789473684210525	0.017543859649122806	0.08771929824561403	0.10526315789473684	0.017543859649122806	0.08771929824561403	0.07017543859649122	0.08771929824561403	0.0	0.08771929824561403	0.017543859649122806	0.0	0.0	0.0	0.017543859649122806	0.0
Acanthospermum	0.0	0.0	0.0	0.034482758620689655	0.0	0.1724137931034483	0.0	0.1724137931034483	0.1724137931034483	0.10344827586206896	0.0	0.0	0.034482758620689655	0.27586206896551724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034482758620689655
Loeselia	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Genista	0.0	0.0	0.0	0.0	0.0	0.21428571428571427	0.0	0.21428571428571427	0.0	0.0	0.14285714285714285	0.0	0.0	0.14285714285714285	0.14285714285714285	0.0	0.07142857142857142	0.0	0.0	0.0	0.07142857142857142	0.0	0.0
Turnera	0.0	0.0	0.0	0.0	0.10344827586206896	0.1724137931034483	0.0	0.10344827586206896	0.0	0.13793103448275862	0.13793103448275862	0.034482758620689655	0.0	0.06896551724137931	0.06896551724137931	0.10344827586206896	0.034482758620689655	0.0	0.0	0.0	0.034482758620689655	0.0	0.0
Oplopanax	0.0	0.043478260869565216	0.17391304347826086	0.043478260869565216	0.043478260869565216	0.08695652173913043	0.0	0.043478260869565216	0.0	0.08695652173913043	0.08695652173913043	0.0	0.043478260869565216	0.17391304347826086	0.0	0.043478260869565216	0.043478260869565216	0.0	0.0	0.0	0.043478260869565216	0.043478260869565216	0.0
Euclea	0.0	0.0	0.0	0.0625	0.0	0.125	0.0	0.125	0.0	0.0	0.125	0.0	0.0625	0.25	0.125	0.0	0.0625	0.0	0.0	0.0	0.0	0.0625	0.0
Combretum	0.0	0.03571428571428571	0.0	0.03571428571428571	0.0	0.21428571428571427	0.0	0.10714285714285714	0.07142857142857142	0.10714285714285714	0.10714285714285714	0.03571428571428571	0.07142857142857142	0.17857142857142858	0.03571428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Satureja	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0625	0.0625	0.125	0.0	0.0	0.1875	0.0625	0.0625	0.125	0.0	0.0625	0.0	0.125	0.0625	0.0
Bridelia	0.0	0.018867924528301886	0.018867924528301886	0.0	0.05660377358490566	0.16981132075471697	0.0	0.1509433962264151	0.05660377358490566	0.11320754716981132	0.09433962264150944	0.0	0.0	0.1320754716981132	0.07547169811320754	0.05660377358490566	0.018867924528301886	0.0	0.018867924528301886	0.0	0.0	0.018867924528301886	0.0
Aegonychon	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.2	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Conyza	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.0	0.1111111111111111	0.1111111111111111	0.16666666666666666	0.1111111111111111	0.05555555555555555	0.05555555555555555	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0
Helichrysum	0.0	0.0	0.0	0.0	0.0	0.22727272727272727	0.0	0.13636363636363635	0.0	0.045454545454545456	0.13636363636363635	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.045454545454545456
Bombax	0.0	0.0	0.0	0.03125	0.03125	0.1875	0.0	0.15625	0.03125	0.03125	0.09375	0.0	0.0	0.125	0.125	0.03125	0.0	0.03125	0.0	0.0	0.0	0.03125	0.09375
Larrea	0.0	0.14285714285714285	0.19047619047619047	0.0	0.047619047619047616	0.047619047619047616	0.0	0.047619047619047616	0.09523809523809523	0.047619047619047616	0.047619047619047616	0.0	0.047619047619047616	0.09523809523809523	0.047619047619047616	0.09523809523809523	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	0.0
Stylosanthes	0.0	0.0	0.08333333333333333	0.0	0.08333333333333333	0.08333333333333333	0.0	0.08333333333333333	0.0	0.08333333333333333	0.08333333333333333	0.0	0.0	0.16666666666666666	0.08333333333333333	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.08333333333333333
Saraca	0.0	0.0	0.0	0.09090909090909091	0.0	0.2727272727272727	0.0	0.09090909090909091	0.0	0.0	0.18181818181818182	0.0	0.0	0.18181818181818182	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091
Cynanchum	0.0	0.061224489795918366	0.10204081632653061	0.061224489795918366	0.061224489795918366	0.08163265306122448	0.02040816326530612	0.10204081632653061	0.0	0.04081632653061224	0.08163265306122448	0.0	0.0	0.02040816326530612	0.061224489795918366	0.08163265306122448	0.10204081632653061	0.02040816326530612	0.0	0.0	0.061224489795918366	0.04081632653061224	0.0
Gymnosporia	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.2	0.2	0.0	0.0	0.0	0.1	0.0	0.1	0.1	0.0	0.0	0.0	0.1	0.0	0.0
Borassus	0.0	0.0	0.0	0.045454545454545456	0.0	0.22727272727272727	0.0	0.18181818181818182	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.0	0.045454545454545456	0.09090909090909091	0.13636363636363635	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0
Ageratina	0.0	0.0	0.08333333333333333	0.0	0.0	0.08333333333333333	0.0	0.08333333333333333	0.0	0.05555555555555555	0.16666666666666666	0.0	0.1388888888888889	0.25	0.0	0.0	0.0	0.0	0.027777777777777776	0.0	0.0	0.08333333333333333	0.027777777777777776
Pedicularis	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.125	0.125	0.0	0.125	0.125	0.0	0.125	0.125	0.0	0.0	0.0	0.0	0.125	0.0
Cola	0.0	0.0	0.0	0.16666666666666666	0.0	0.2777777777777778	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0
Arisaema	0.0	0.0	0.025	0.0	0.0	0.15	0.0	0.1	0.0	0.0	0.1	0.075	0.05	0.25	0.125	0.0	0.025	0.0	0.05	0.0	0.0	0.05	0.0
Miconia	0.0	0.0	0.16666666666666666	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0
Elaeis	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.09090909090909091	0.045454545454545456	0.18181818181818182	0.13636363636363635	0.0	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.09090909090909091	0.0	0.0	0.09090909090909091	0.0
Meconopsis	0.0	0.0	0.0	0.07142857142857142	0.0	0.21428571428571427	0.0	0.21428571428571427	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0
Sida	0.0	0.0	0.02127659574468085	0.02127659574468085	0.06382978723404255	0.1276595744680851	0.0	0.0425531914893617	0.0	0.0851063829787234	0.1702127659574468	0.02127659574468085	0.0	0.1702127659574468	0.02127659574468085	0.0851063829787234	0.02127659574468085	0.0	0.0	0.0	0.0	0.1276595744680851	0.02127659574468085
Minthostachys	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Securigera	0.0	0.0	0.0	0.03333333333333333	0.0	0.3	0.0	0.26666666666666666	0.0	0.0	0.03333333333333333	0.0	0.03333333333333333	0.0	0.26666666666666666	0.0	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.03333333333333333
Paulownia	0.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.06666666666666667	0.06666666666666667	0.06666666666666667	0.26666666666666666	0.06666666666666667	0.06666666666666667	0.13333333333333333	0.06666666666666667	0.0	0.0	0.0	0.06666666666666667	0.0
Salix	0.0	0.0	0.0	0.01694915254237288	0.06779661016949153	0.15254237288135594	0.0	0.15254237288135594	0.05084745762711865	0.03389830508474576	0.06779661016949153	0.01694915254237288	0.01694915254237288	0.05084745762711865	0.15254237288135594	0.06779661016949153	0.03389830508474576	0.0847457627118644	0.0	0.0	0.0	0.01694915254237288	0.01694915254237288
Cratoxylum	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.14285714285714285	0.0	0.14285714285714285	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lamium	0.0	0.0	0.0	0.037037037037037035	0.037037037037037035	0.1111111111111111	0.037037037037037035	0.07407407407407407	0.0	0.1111111111111111	0.14814814814814814	0.0	0.037037037037037035	0.1111111111111111	0.0	0.037037037037037035	0.07407407407407407	0.0	0.037037037037037035	0.0	0.0	0.07407407407407407	0.07407407407407407
Davilla	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cordia	0.0	0.025	0.05	0.0	0.025	0.15	0.0	0.075	0.05	0.125	0.125	0.025	0.05	0.175	0.025	0.025	0.0	0.025	0.0	0.0	0.0	0.025	0.025
Schwenckia	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.15384615384615385	0.0	0.07692307692307693	0.3076923076923077	0.0	0.0	0.0	0.3076923076923077	0.0	0.0
Ximenia	0.0	0.0	0.0	0.0	0.05555555555555555	0.2222222222222222	0.0	0.05555555555555555	0.05555555555555555	0.1111111111111111	0.1111111111111111	0.0	0.0	0.2222222222222222	0.0	0.05555555555555555	0.0	0.0	0.05555555555555555	0.0	0.0	0.05555555555555555	0.0
Cyrtomium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Entada	0.0	0.0	0.058823529411764705	0.0	0.029411764705882353	0.23529411764705882	0.0	0.11764705882352941	0.029411764705882353	0.08823529411764706	0.11764705882352941	0.029411764705882353	0.029411764705882353	0.11764705882352941	0.08823529411764706	0.029411764705882353	0.0	0.0	0.0	0.0	0.0	0.029411764705882353	0.0
Krameria	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.3	0.0
Laggera	0.0	0.0	0.0	0.0	0.0	0.1875	0.0	0.1875	0.0	0.0	0.0625	0.0	0.0625	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0
Hoya	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.125	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125
Nectandra	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leptadenia	0.0	0.0	0.0	0.0	0.0	0.15384615384615385	0.07692307692307693	0.07692307692307693	0.0	0.0	0.07692307692307693	0.07692307692307693	0.15384615384615385	0.15384615384615385	0.07692307692307693	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.07692307692307693	0.0
Selinum	0.0	0.0	0.0	0.2	0.0	0.2	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0
Macroptilium	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.6	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0
Ajuga	0.0	0.0625	0.125	0.0	0.1875	0.0625	0.0	0.0	0.0	0.125	0.125	0.0	0.0	0.0625	0.0625	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spermacoce	0.0	0.0	0.09090909090909091	0.0	0.0	0.18181818181818182	0.0	0.18181818181818182	0.0	0.0	0.09090909090909091	0.0	0.0	0.09090909090909091	0.18181818181818182	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.09090909090909091	0.0
Ichnocarpus	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.28	0.04	0.0	0.04	0.0	0.04	0.04	0.24	0.0	0.0	0.04	0.0	0.0	0.0	0.04	0.0
Vasconcellea	0.0	0.0	0.0625	0.0625	0.0	0.1875	0.0	0.125	0.0	0.0	0.0625	0.0625	0.0	0.1875	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.125
Corymbia	0.0	0.0	0.023255813953488372	0.023255813953488372	0.0	0.13953488372093023	0.0	0.06976744186046512	0.046511627906976744	0.06976744186046512	0.11627906976744186	0.023255813953488372	0.023255813953488372	0.27906976744186046	0.046511627906976744	0.0	0.06976744186046512	0.0	0.0	0.0	0.0	0.06976744186046512	0.0
Rhodobryum	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Wrightia	0.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pterocarpus	0.0	0.0	0.022222222222222223	0.044444444444444446	0.022222222222222223	0.06666666666666667	0.0	0.044444444444444446	0.0	0.1111111111111111	0.15555555555555556	0.022222222222222223	0.044444444444444446	0.08888888888888889	0.06666666666666667	0.022222222222222223	0.044444444444444446	0.022222222222222223	0.06666666666666667	0.0	0.022222222222222223	0.1111111111111111	0.022222222222222223
Schinus	0.0	0.0	0.058823529411764705	0.0196078431372549	0.0392156862745098	0.1568627450980392	0.0	0.0392156862745098	0.0784313725490196	0.0392156862745098	0.17647058823529413	0.058823529411764705	0.0196078431372549	0.09803921568627451	0.0196078431372549	0.09803921568627451	0.058823529411764705	0.0	0.0	0.0	0.0196078431372549	0.0196078431372549	0.0
Leonotis	0.0	0.0	0.0	0.043478260869565216	0.043478260869565216	0.08695652173913043	0.0	0.043478260869565216	0.043478260869565216	0.08695652173913043	0.13043478260869565	0.0	0.13043478260869565	0.21739130434782608	0.0	0.043478260869565216	0.0	0.0	0.043478260869565216	0.0	0.0	0.08695652173913043	0.0
Incarvillea	0.0	0.0	0.05	0.05	0.15	0.05	0.0	0.0	0.05	0.2	0.05	0.0	0.05	0.05	0.05	0.15	0.05	0.05	0.0	0.0	0.0	0.0	0.0
Tolumnia	0.0	0.0	0.0	0.0	0.14285714285714285	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Baeckea	0.0	0.2	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rydingia	0.0	0.0	0.0	0.047619047619047616	0.0	0.2857142857142857	0.0	0.2857142857142857	0.047619047619047616	0.0	0.0	0.0	0.0	0.047619047619047616	0.23809523809523808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619047619047616
Centaurea	0.0	0.06666666666666667	0.06666666666666667	0.06666666666666667	0.0	0.13333333333333333	0.0	0.1	0.0	0.0	0.06666666666666667	0.1	0.03333333333333333	0.13333333333333333	0.13333333333333333	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0
Hemsleya	0.0	0.1	0.1	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.2	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0
Solidago	0.0	0.0	0.0	0.0	0.11764705882352941	0.11764705882352941	0.0	0.11764705882352941	0.058823529411764705	0.11764705882352941	0.17647058823529413	0.0	0.058823529411764705	0.0	0.058823529411764705	0.11764705882352941	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705
Argemone	0.0	0.06578947368421052	0.06578947368421052	0.0	0.0	0.14473684210526316	0.0	0.10526315789473684	0.05263157894736842	0.11842105263157894	0.039473684210526314	0.013157894736842105	0.02631578947368421	0.14473684210526316	0.0	0.05263157894736842	0.02631578947368421	0.0	0.05263157894736842	0.0	0.013157894736842105	0.07894736842105263	0.0
Cerbera	0.0	0.0	0.2	0.0	0.0	0.3	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.1	0.0	0.0
Dimorphandra	0.0	0.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0
Cecropia	0.0	0.0	0.034482758620689655	0.0	0.0	0.3103448275862069	0.0	0.3103448275862069	0.0	0.0	0.0	0.0	0.0	0.0	0.3103448275862069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034482758620689655
Emilia	0.0	0.017241379310344827	0.1206896551724138	0.0	0.08620689655172414	0.1724137931034483	0.0	0.017241379310344827	0.06896551724137931	0.08620689655172414	0.1206896551724138	0.0	0.017241379310344827	0.1206896551724138	0.0	0.08620689655172414	0.0	0.0	0.017241379310344827	0.0	0.0	0.06896551724137931	0.0
Jacobaea	0.0	0.0	0.058823529411764705	0.0	0.058823529411764705	0.17647058823529413	0.0	0.23529411764705882	0.058823529411764705	0.0	0.11764705882352941	0.0	0.0	0.058823529411764705	0.0	0.058823529411764705	0.058823529411764705	0.0	0.0	0.0	0.0	0.058823529411764705	0.058823529411764705
Onopordum	0.0	0.0	0.0	0.16666666666666666	0.0	0.3333333333333333	0.0	0.16666666666666666	0.0	0.0	0.16666666666666666	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Smilax	0.0	0.010416666666666666	0.08333333333333333	0.010416666666666666	0.11458333333333333	0.03125	0.0	0.041666666666666664	0.041666666666666664	0.125	0.16666666666666666	0.0	0.020833333333333332	0.020833333333333332	0.0625	0.15625	0.07291666666666667	0.010416666666666666	0.0	0.0	0.0	0.020833333333333332	0.010416666666666666
Atalantia	0.0	0.0	0.0	0.2	0.0	0.2	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0
Murraya	0.0	0.0	0.09090909090909091	0.09090909090909091	0.0	0.18181818181818182	0.0	0.09090909090909091	0.0	0.0	0.09090909090909091	0.0	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.0
Orobanche	0.0	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.16666666666666666	0.0	0.0
Palicourea	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Jacaranda	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Arctostaphylos	0.0	0.0	0.18181818181818182	0.0	0.0	0.18181818181818182	0.0	0.0	0.0	0.0	0.2727272727272727	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.2727272727272727
Torreya	0.0	0.0	0.0	0.14285714285714285	0.0	0.2857142857142857	0.0	0.14285714285714285	0.0	0.0	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sonchus	0.0	0.0	0.0	0.0	0.024390243902439025	0.14634146341463414	0.0	0.12195121951219512	0.04878048780487805	0.14634146341463414	0.04878048780487805	0.04878048780487805	0.04878048780487805	0.12195121951219512	0.024390243902439025	0.024390243902439025	0.024390243902439025	0.0	0.0	0.0	0.024390243902439025	0.04878048780487805	0.0975609756097561
Hylotelephium	0.0	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0
Attalea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.4166666666666667	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25
Hesperocyparis	0.0	0.0	0.0	0.0	0.0	0.047619047619047616	0.0	0.047619047619047616	0.047619047619047616	0.19047619047619047	0.19047619047619047	0.0	0.0	0.09523809523809523	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.23809523809523808	0.0
Cyathula	0.0	0.0	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0
Cnidium	0.0	0.030303030303030304	0.12121212121212122	0.09090909090909091	0.09090909090909091	0.030303030303030304	0.0	0.030303030303030304	0.06060606060606061	0.09090909090909091	0.06060606060606061	0.0	0.06060606060606061	0.06060606060606061	0.0	0.12121212121212122	0.06060606060606061	0.0	0.0	0.0	0.0	0.06060606060606061	0.030303030303030304
Echinophora	0.0	0.09090909090909091	0.2727272727272727	0.0	0.09090909090909091	0.18181818181818182	0.0	0.0	0.0	0.0	0.18181818181818182	0.0	0.0	0.09090909090909091	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dracaena	0.0	0.0	0.07692307692307693	0.0	0.07692307692307693	0.07692307692307693	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.3076923076923077	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.07692307692307693	0.0
Klasea	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.2	0.0	0.0	0.2	0.0	0.0	0.2	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Iberis	0.0	0.0	0.08695652173913043	0.0	0.08695652173913043	0.13043478260869565	0.0	0.043478260869565216	0.043478260869565216	0.08695652173913043	0.13043478260869565	0.043478260869565216	0.0	0.043478260869565216	0.043478260869565216	0.08695652173913043	0.08695652173913043	0.0	0.0	0.0	0.0	0.043478260869565216	0.043478260869565216
Tetraena	0.0	0.0	0.0	0.04	0.0	0.32	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Causonis	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.2	0.0	0.0	0.1	0.1	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1
